,Country,Date,Gold Price per tr oz
788,China,2019-06-18,9290.7
789,China,2019-06-19,9279.2
790,China,2019-06-20,9450.3
791,China,2019-06-21,9604.4
792,China,2019-06-22,9604.4
793,China,2019-06-23,9604.4
794,China,2019-06-24,9669.7
795,China,2019-06-25,9848.6
796,China,2019-06-26,9666.9
797,China,2019-06-27,9645.0
798,China,2019-06-28,9677.4
799,China,2019-06-29,9677.4
800,China,2019-06-30,9677.4
801,China,2019-07-01,9515.1
802,China,2019-07-02,9573.5
803,China,2019-07-03,9730.5
804,China,2019-07-04,9720.6
805,China,2019-07-05,9551.1
806,China,2019-07-06,9551.1
807,China,2019-07-07,9551.1
808,China,2019-07-08,9631.7
809,China,2019-07-09,9580.3
810,China,2019-07-10,9690.0
811,China,2019-07-11,9707.7
812,China,2019-07-12,9681.9
813,China,2019-07-13,9681.9
814,China,2019-07-14,9681.9
815,China,2019-07-15,9711.2
816,China,2019-07-16,9695.4
817,China,2019-07-17,9702.9
818,China,2019-07-18,9744.4
819,China,2019-07-19,9900.1
820,China,2019-07-20,9900.1
821,China,2019-07-21,9900.1
822,China,2019-07-22,9823.5
823,China,2019-07-23,9806.9
824,China,2019-07-24,9810.0
825,China,2019-07-25,9736.0
826,China,2019-07-26,9772.2
827,China,2019-07-27,9772.2
828,China,2019-07-28,9772.2
829,China,2019-07-29,9780.8
830,China,2019-07-30,9816.5
831,China,2019-07-31,9829.4
832,China,2019-08-01,9709.7
833,China,2019-08-02,10007.6
834,China,2019-08-03,10007.6
835,China,2019-08-04,10007.6
836,China,2019-08-05,10308.8
837,China,2019-08-06,10305.0
838,China,2019-08-07,10604.7
839,China,2019-08-08,10537.6
840,China,2019-08-09,10562.2
841,China,2019-08-10,10562.2
842,China,2019-08-11,10562.2
843,China,2019-08-12,10635.1
844,China,2019-08-13,10589.0
845,China,2019-08-14,10617.4
846,China,2019-08-15,10655.2
847,China,2019-08-16,10674.3
848,China,2019-08-17,10674.3
849,China,2019-08-18,10674.3
850,China,2019-08-19,10542.8
851,China,2019-08-20,10627.2
852,China,2019-08-21,10617.8
853,China,2019-08-22,10644.1
854,China,2019-08-23,10650.7
855,China,2019-08-24,10650.7
856,China,2019-08-25,10650.7
857,China,2019-08-26,10740.9
858,China,2019-08-27,10986.7
859,China,2019-08-28,11011.4
860,China,2019-08-29,11014.7
861,China,2019-08-30,10920.9
862,China,2019-08-31,10920.9
863,China,2019-09-01,10920.9
864,China,2019-09-02,10943.5
865,China,2019-09-03,11039.5
866,China,2019-09-04,11060.5
867,China,2019-09-05,10926.8
868,China,2019-09-06,10855.3
869,China,2019-09-07,10855.3
870,China,2019-09-08,10855.3
871,China,2019-09-09,10758.5
872,China,2019-09-10,10644.8
873,China,2019-09-11,10609.9
874,China,2019-09-12,10740.0
875,China,2019-09-13,10654.3
876,China,2019-09-14,10654.3
877,China,2019-09-15,10654.3
878,China,2019-09-16,10576.2
879,China,2019-09-17,10655.3
880,China,2019-09-18,10656.7
881,China,2019-09-19,10653.0
882,China,2019-09-20,10648.6
883,China,2019-09-21,10648.6
884,China,2019-09-22,10648.6
885,China,2019-09-23,10846.5
886,China,2019-09-24,10807.7
887,China,2019-09-25,10890.5
888,China,2019-09-26,10744.6
889,China,2019-09-27,10608.5
890,China,2019-09-28,10608.5
891,China,2019-09-29,10608.5
892,China,2019-09-30,10602.7
893,China,2019-10-01,10518.1
894,China,2019-10-02,10654.8
895,China,2019-10-03,10829.7
896,China,2019-10-04,10701.5
897,China,2019-10-05,10701.5
898,China,2019-10-06,10701.5
899,China,2019-10-07,10716.5
900,China,2019-10-08,10736.4
901,China,2019-10-09,10752.3
902,China,2019-10-10,10650.8
903,China,2019-10-11,10503.3
904,China,2019-10-12,10503.3
905,China,2019-10-13,10503.3
906,China,2019-10-14,10533.9
907,China,2019-10-15,10531.8
908,China,2019-10-16,10547.9
909,China,2019-10-17,10573.3
910,China,2019-10-18,10552.9
911,China,2019-10-19,10552.9
912,China,2019-10-20,10552.9
913,China,2019-10-21,10543.9
914,China,2019-10-22,10518.8
915,China,2019-10-23,10572.2
916,China,2019-10-24,10581.1
917,China,2019-10-25,10701.5
918,China,2019-10-26,10701.5
919,China,2019-10-27,10701.5
920,China,2019-10-28,10538.3
921,China,2019-10-29,10502.4
922,China,2019-10-30,10532.0
923,China,2019-10-31,10630.1
924,China,2019-11-01,10618.6
925,China,2019-11-02,10618.6
926,China,2019-11-03,10618.6
927,China,2019-11-04,10611.3
928,China,2019-11-05,10419.8
929,China,2019-11-06,10400.4
930,China,2019-11-07,10371.3
931,China,2019-11-08,10231.5
932,China,2019-11-09,10231.5
933,China,2019-11-10,10231.5
934,China,2019-11-11,10220.4
935,China,2019-11-12,10169.3
936,China,2019-11-13,10263.7
937,China,2019-11-14,10296.2
938,China,2019-11-15,10286.2
939,China,2019-11-16,10286.2
940,China,2019-11-17,10286.2
941,China,2019-11-18,10291.3
942,China,2019-11-19,10314.0
943,China,2019-11-20,10356.2
944,China,2019-11-21,10324.5
945,China,2019-11-22,10303.3
946,China,2019-11-23,10303.3
947,China,2019-11-24,10303.3
948,China,2019-11-25,10255.9
949,China,2019-11-26,10235.4
950,China,2019-11-27,10219.0
951,China,2019-11-28,10229.8
952,China,2019-11-29,10259.7
953,China,2019-11-30,10259.7
954,China,2019-12-01,10259.7
955,China,2019-12-02,10293.4
956,China,2019-12-03,10409.6
957,China,2019-12-04,10428.8
958,China,2019-12-05,10394.5
959,China,2019-12-06,10267.2
960,China,2019-12-07,10267.2
961,China,2019-12-08,10267.2
962,China,2019-12-09,10290.8
963,China,2019-12-10,10310.3
964,China,2019-12-11,10324.2
965,China,2019-12-12,10323.0
966,China,2019-12-13,10242.9
967,China,2019-12-14,10242.9
968,China,2019-12-15,10242.9
969,China,2019-12-16,10349.7
970,China,2019-12-17,10334.0
971,China,2019-12-18,10317.8
972,China,2019-12-19,10348.3
973,China,2019-12-20,10370.0
974,China,2019-12-21,10370.0
975,China,2019-12-22,10370.0
976,China,2019-12-23,10393.5
977,China,2019-12-24,10385.8
978,China,2019-12-25,10385.8
979,China,2019-12-26,10372.5
980,China,2019-12-27,10579.3
981,China,2019-12-28,10579.3
982,China,2019-12-29,10579.3
983,China,2019-12-30,10584.9
984,China,2019-12-31,10551.3
985,China,2020-01-01,10551.3
986,China,2020-01-02,10633.5
987,China,2020-01-03,10798.0
988,China,2020-01-04,10798.0
989,China,2020-01-05,10798.0
990,China,2020-01-06,10971.4
991,China,2020-01-07,10877.1
992,China,2020-01-08,10912.5
993,China,2020-01-09,10748.4
994,China,2020-01-10,10765.2
995,China,2020-01-11,10765.2
996,China,2020-01-12,10765.2
997,China,2020-01-13,10686.3
998,China,2020-01-14,10638.0
999,China,2020-01-15,10668.0
1000,China,2020-01-16,10702.5
1001,China,2020-01-17,10683.4
1002,China,2020-01-18,10683.4
1003,China,2020-01-19,10683.4
1004,China,2020-01-20,10704.5
1005,China,2020-01-21,10716.1
1006,China,2020-01-22,10744.5
1007,China,2020-01-23,10830.9
1008,China,2020-01-24,10840.6
1009,China,2020-01-25,10840.6
1010,China,2020-01-26,10840.6
1011,China,2020-01-27,10950.1
1012,China,2020-01-28,10907.8
1013,China,2020-01-29,10904.0
1014,China,2020-01-30,10937.3
1015,China,2020-01-31,10978.5
1016,China,2020-02-01,10978.5
1017,China,2020-02-02,10978.5
1018,China,2020-02-03,11061.4
1019,China,2020-02-04,10892.9
1020,China,2020-02-05,10872.6
1021,China,2020-02-06,10895.6
1022,China,2020-02-07,10986.5
1023,China,2020-02-08,10986.5
1024,China,2020-02-09,10986.5
1025,China,2020-02-10,10988.3
1026,China,2020-02-11,10958.0
1027,China,2020-02-12,10902.7
1028,China,2020-02-13,10994.0
1029,China,2020-02-14,11038.2
1030,China,2020-02-15,11038.2
1031,China,2020-02-16,11038.2
1032,China,2020-02-17,11034.6
1033,China,2020-02-18,11136.4
1034,China,2020-02-19,11219.1
1035,China,2020-02-20,11357.6
1036,China,2020-02-21,11566.5
1037,China,2020-02-22,11566.5
1038,China,2020-02-23,11566.5
1039,China,2020-02-24,11755.2
1040,China,2020-02-25,11578.8
1041,China,2020-02-26,11471.8
1042,China,2020-02-27,11590.4
1043,China,2020-02-28,11252.9
1044,China,2020-02-29,11252.9
1045,China,2020-03-01,11252.9
1046,China,2020-03-02,11130.0
1047,China,2020-03-03,11277.6
1048,China,2020-03-04,11383.6
1049,China,2020-03-05,11520.9
1050,China,2020-03-06,11684.5
1051,China,2020-03-07,11684.5
1052,China,2020-03-08,11684.5
1053,China,2020-03-09,11625.4
1054,China,2020-03-10,11502.5
1055,China,2020-03-11,11493.4
1056,China,2020-03-12,10971.5
1057,China,2020-03-13,10928.0
1058,China,2020-03-14,10928.0
1059,China,2020-03-15,10928.0
1060,China,2020-03-16,10410.6
1061,China,2020-03-17,10770.9
1062,China,2020-03-18,10526.4
1063,China,2020-03-19,10453.9
1064,China,2020-03-20,10559.4
1065,China,2020-03-21,10559.4
1066,China,2020-03-22,10559.4
1067,China,2020-03-23,10858.7
1068,China,2020-03-24,11363.9
1069,China,2020-03-25,11399.0
1070,China,2020-03-26,11598.9
1071,China,2020-03-27,11467.1
1072,China,2020-03-28,11467.1
1073,China,2020-03-29,11467.1
1074,China,2020-03-30,11483.8
1075,China,2020-03-31,11412.4
1076,China,2020-04-01,11202.7
1077,China,2020-04-02,11476.1
1078,China,2020-04-03,11437.4
1079,China,2020-04-04,11437.4
1080,China,2020-04-05,11437.4
1081,China,2020-04-06,11686.9
1082,China,2020-04-07,11635.5
1083,China,2020-04-08,11647.0
1084,China,2020-04-09,11863.0
1085,China,2020-04-10,11863.0
1086,China,2020-04-11,11863.0
1087,China,2020-04-12,11863.0
1088,China,2020-04-13,11845.7
1089,China,2020-04-14,12298.7
1090,China,2020-04-15,12138.3
1091,China,2020-04-16,12233.8
1092,China,2020-04-17,11977.2
1093,China,2020-04-18,11977.2
1094,China,2020-04-19,11977.2
1095,China,2020-04-20,11930.0
1096,China,2020-04-21,11922.9
1097,China,2020-04-22,12117.7
1098,China,2020-04-23,12289.9
1099,China,2020-04-24,12152.9
1100,China,2020-04-25,12152.9
1101,China,2020-04-26,12152.9
1102,China,2020-04-27,12148.0
1103,China,2020-04-28,11984.5
1104,China,2020-04-29,12050.9
1105,China,2020-04-30,12008.0
1106,China,2020-05-01,11891.6
1107,China,2020-05-02,11891.6
1108,China,2020-05-03,11891.6
1109,China,2020-05-04,12052.8
1110,China,2020-05-05,11985.4
1111,China,2020-05-06,12001.5
1112,China,2020-05-07,12084.3
1113,China,2020-05-08,12063.8
1114,China,2020-05-09,12063.8
1115,China,2020-05-10,12063.8
1116,China,2020-05-11,12066.4
1117,China,2020-05-12,12067.8
1118,China,2020-05-13,12119.1
1119,China,2020-05-14,12284.5
1120,China,2020-05-15,12321.0
1121,China,2020-05-16,12321.0
1122,China,2020-05-17,12321.0
1123,China,2020-05-18,12340.8
1124,China,2020-05-19,12351.3
1125,China,2020-05-20,12424.6
1126,China,2020-05-21,12247.7
1127,China,2020-05-22,12379.6
1128,China,2020-05-23,12379.6
1129,China,2020-05-24,12379.6
1130,China,2020-05-25,12377.4
1131,China,2020-05-26,12274.8
1132,China,2020-05-27,12123.5
1133,China,2020-05-28,12294.9
1134,China,2020-05-29,12352.6
1135,China,2020-05-30,12352.6
1136,China,2020-05-31,12352.6
1137,China,2020-06-01,12347.7
1138,China,2020-06-02,12387.6
1139,China,2020-06-03,12124.9
1140,China,2020-06-04,12108.3
1141,China,2020-06-05,11929.9
1142,China,2020-06-06,11929.9
1143,China,2020-06-07,11929.9
1144,China,2020-06-08,11959.6
1145,China,2020-06-09,12144.3
1146,China,2020-06-10,12169.7
1147,China,2020-06-11,12289.1
1148,China,2020-06-12,12263.1
1149,China,2020-06-13,12263.1
1150,China,2020-06-14,12263.1
1151,China,2020-06-15,12134.8
1152,China,2020-06-16,12179.6
1153,China,2020-06-17,12217.2
1154,China,2020-06-18,12173.2
1155,China,2020-06-19,12279.6
1156,China,2020-06-20,12279.6
1157,China,2020-06-21,12279.6
1158,China,2020-06-22,12468.6
1159,China,2020-06-23,12497.3
1160,China,2020-06-24,12493.7
1161,China,2020-06-25,12426.5
1162,China,2020-06-26,12363.2
1163,China,2020-06-27,12363.2
1164,China,2020-06-28,12363.2
1165,China,2020-06-29,12538.9
1166,China,2020-06-30,12507.7
1167,China,2020-07-01,12505.4
1168,China,2020-07-02,12558.8
1169,China,2020-07-03,12529.6
1170,China,2020-07-04,12529.6
1171,China,2020-07-05,12529.6
1172,China,2020-07-06,12575.9
1173,China,2020-07-07,12569.8
1174,China,2020-07-08,12709.6
1175,China,2020-07-09,12660.4
1176,China,2020-07-10,12631.8
1177,China,2020-07-11,12631.8
1178,China,2020-07-12,12631.8
1179,China,2020-07-13,12658.8
1180,China,2020-07-14,12647.2
1181,China,2020-07-15,12612.5
1182,China,2020-07-16,12650.1
1183,China,2020-07-17,12651.8
1184,China,2020-07-18,12651.8
1185,China,2020-07-19,12651.8
1186,China,2020-07-20,12692.1
1187,China,2020-07-21,12886.2
1188,China,2020-07-22,12972.2
1189,China,2020-07-23,13140.8
1190,China,2020-07-24,13347.6
1191,China,2020-07-25,13347.6
1192,China,2020-07-26,13347.6
1193,China,2020-07-27,13559.1
1194,China,2020-07-28,13601.6
1195,China,2020-07-29,13656.1
1196,China,2020-07-30,13713.9
1197,China,2020-07-31,13714.0
1198,China,2020-08-01,13714.0
1199,China,2020-08-02,13714.0
1200,China,2020-08-03,13666.2
1201,China,2020-08-04,13811.7
1202,China,2020-08-05,14240.0
1203,China,2020-08-06,14355.5
1204,China,2020-08-07,14136.8
1205,China,2020-08-08,14136.8
1206,China,2020-08-09,14136.8
1207,China,2020-08-10,14250.2
1208,China,2020-08-11,13483.5
1209,China,2020-08-12,13418.6
1210,China,2020-08-13,13501.5
1211,China,2020-08-14,13515.8
1212,China,2020-08-15,13515.8
1213,China,2020-08-16,13515.8
1214,China,2020-08-17,13695.3
1215,China,2020-08-18,13913.0
1216,China,2020-08-19,13686.7
1217,China,2020-08-20,13339.5
1218,China,2020-08-21,13304.2
1219,China,2020-08-22,13304.2
1220,China,2020-08-23,13304.2
1221,China,2020-08-24,13438.1
1222,China,2020-08-25,13209.3
1223,China,2020-08-26,13321.7
1224,China,2020-08-27,13235.9
1225,China,2020-08-28,13439.0
1226,China,2020-08-29,13439.0
1227,China,2020-08-30,13439.0
1228,China,2020-08-31,13417.2
1229,China,2020-09-01,13458.9
1230,China,2020-09-02,13290.8
1231,China,2020-09-03,13264.0
1232,China,2020-09-04,13175.1
1233,China,2020-09-05,13175.1
1234,China,2020-09-06,13175.1
1235,China,2020-09-07,13172.9
1236,China,2020-09-08,13056.2
1237,China,2020-09-09,13330.5
1238,China,2020-09-10,13448.8
1239,China,2020-09-11,13313.6
1240,France,2019-01-01,1118.8
1241,France,2019-01-02,1129.9
1242,France,2019-01-03,1132.8
1243,France,2019-01-04,1121.8
1244,France,2019-01-05,1121.8
1245,France,2019-01-06,1121.8
1246,France,2019-01-07,1127.4
1247,France,2019-01-08,1124.4
1248,France,2019-01-09,1119.5
1249,France,2019-01-10,1121.3
1250,France,2019-01-11,1123.0
1251,France,2019-01-12,1123.0
1252,France,2019-01-13,1123.0
1253,France,2019-01-14,1127.3
1254,France,2019-01-15,1132.2
1255,France,2019-01-16,1134.1
1256,France,2019-01-17,1134.2
1257,France,2019-01-18,1129.8
1258,France,2019-01-19,1129.8
1259,France,2019-01-20,1129.8
1260,France,2019-01-21,1125.8
1261,France,2019-01-22,1129.0
1262,France,2019-01-23,1124.7
1263,France,2019-01-24,1130.7
1264,France,2019-01-25,1135.2
1265,France,2019-01-26,1135.2
1266,France,2019-01-27,1135.2
1267,France,2019-01-28,1138.7
1268,France,2019-01-29,1145.5
1269,France,2019-01-30,1147.2
1270,France,2019-01-31,1153.2
1271,France,2019-02-01,1149.9
1272,France,2019-02-02,1149.9
1273,France,2019-02-03,1149.9
1274,France,2019-02-04,1148.1
1275,France,2019-02-05,1151.8
1276,France,2019-02-06,1153.4
1277,France,2019-02-07,1153.6
1278,France,2019-02-08,1160.7
1279,France,2019-02-09,1160.7
1280,France,2019-02-10,1160.7
1281,France,2019-02-11,1158.6
1282,France,2019-02-12,1159.3
1283,France,2019-02-13,1163.1
1284,France,2019-02-14,1163.2
1285,France,2019-02-15,1168.9
1286,France,2019-02-16,1168.9
1287,France,2019-02-17,1168.9
1288,France,2019-02-18,1172.3
1289,France,2019-02-19,1177.1
1290,France,2019-02-20,1184.0
1291,France,2019-02-21,1173.2
1292,France,2019-02-22,1172.1
1293,France,2019-02-23,1172.1
1294,France,2019-02-24,1172.1
1295,France,2019-02-25,1173.0
1296,France,2019-02-26,1166.6
1297,France,2019-02-27,1162.2
1298,France,2019-02-28,1158.5
1299,France,2019-03-01,1152.1
1300,France,2019-03-02,1152.1
1301,France,2019-03-03,1152.1
1302,France,2019-03-04,1135.4
1303,France,2019-03-05,1135.6
1304,France,2019-03-06,1136.2
1305,France,2019-03-07,1144.4
1306,France,2019-03-08,1154.3
1307,France,2019-03-09,1154.3
1308,France,2019-03-10,1154.3
1309,France,2019-03-11,1151.8
1310,France,2019-03-12,1150.4
1311,France,2019-03-13,1155.6
1312,France,2019-03-14,1146.1
1313,France,2019-03-15,1150.9
1314,France,2019-03-16,1150.9
1315,France,2019-03-17,1150.9
1316,France,2019-03-18,1151.6
1317,France,2019-03-19,1152.5
1318,France,2019-03-20,1148.4
1319,France,2019-03-21,1152.8
1320,France,2019-03-22,1162.2
1321,France,2019-03-23,1162.2
1322,France,2019-03-24,1162.2
1323,France,2019-03-25,1165.4
1324,France,2019-03-26,1166.9
1325,France,2019-03-27,1164.0
1326,France,2019-03-28,1152.8
1327,France,2019-03-29,1153.7
1328,France,2019-03-30,1153.7
1329,France,2019-03-31,1153.7
1330,France,2019-04-01,1152.8
1331,France,2019-04-02,1153.0
1332,France,2019-04-03,1149.2
1333,France,2019-04-04,1144.0
1334,France,2019-04-05,1148.0
1335,France,2019-04-06,1148.0
1336,France,2019-04-07,1148.0
1337,France,2019-04-08,1154.4
1338,France,2019-04-09,1155.9
1339,France,2019-04-10,1160.3
1340,France,2019-04-11,1152.1
1341,France,2019-04-12,1144.0
1342,France,2019-04-13,1144.0
1343,France,2019-04-14,1144.0
1344,France,2019-04-15,1136.8
1345,France,2019-04-16,1129.5
1346,France,2019-04-17,1128.8
1347,France,2019-04-18,1134.6
1348,France,2019-04-19,1134.6
1349,France,2019-04-20,1134.6
1350,France,2019-04-21,1134.6
1351,France,2019-04-22,1133.5
1352,France,2019-04-23,1132.8
1353,France,2019-04-24,1135.2
1354,France,2019-04-25,1149.3
1355,France,2019-04-26,1150.5
1356,France,2019-04-27,1150.5
1357,France,2019-04-28,1150.5
1358,France,2019-04-29,1145.9
1359,France,2019-04-30,1144.2
1360,France,2019-05-01,1142.1
1361,France,2019-05-02,1136.5
1362,France,2019-05-03,1142.8
1363,France,2019-05-04,1142.8
1364,France,2019-05-05,1142.8
1365,France,2019-05-06,1142.1
1366,France,2019-05-07,1145.2
1367,France,2019-05-08,1147.3
1368,France,2019-05-09,1145.3
1369,France,2019-05-10,1144.7
1370,France,2019-05-11,1144.7
1371,France,2019-05-12,1144.7
1372,France,2019-05-13,1152.4
1373,France,2019-05-14,1158.1
1374,France,2019-05-15,1159.2
1375,France,2019-05-16,1155.5
1376,France,2019-05-17,1147.7
1377,France,2019-05-18,1147.7
1378,France,2019-05-19,1147.7
1379,France,2019-05-20,1143.6
1380,France,2019-05-21,1136.8
1381,France,2019-05-22,1142.0
1382,France,2019-05-23,1151.3
1383,France,2019-05-24,1144.7
1384,France,2019-05-25,1144.7
1385,France,2019-05-26,1144.7
1386,France,2019-05-27,1145.9
1387,France,2019-05-28,1144.0
1388,France,2019-05-29,1150.2
1389,France,2019-05-30,1151.3
1390,France,2019-05-31,1162.6
1391,France,2019-06-01,1162.6
1392,France,2019-06-02,1162.6
1393,France,2019-06-03,1175.8
1394,France,2019-06-04,1178.9
1395,France,2019-06-05,1185.5
1396,France,2019-06-06,1183.7
1397,France,2019-06-07,1182.5
1398,France,2019-06-08,1182.5
1399,France,2019-06-09,1182.5
1400,France,2019-06-10,1174.2
1401,France,2019-06-11,1170.5
1402,France,2019-06-12,1176.9
1403,France,2019-06-13,1185.1
1404,France,2019-06-14,1203.8
1405,France,2019-06-15,1203.8
1406,France,2019-06-16,1203.8
1407,France,2019-06-17,1194.8
1408,France,2019-06-18,1199.2
1409,France,2019-06-19,1198.4
1410,France,2019-06-20,1221.8
1411,France,2019-06-21,1234.2
1412,France,2019-06-22,1234.2
1413,France,2019-06-23,1234.2
1414,France,2019-06-24,1234.2
1415,France,2019-06-25,1257.6
1416,France,2019-06-26,1234.1
1417,France,2019-06-27,1233.7
1418,France,2019-06-28,1237.3
1419,France,2019-06-29,1237.3
1420,France,2019-06-30,1237.3
1421,France,2019-07-01,1227.5
1422,France,2019-07-02,1231.6
1423,France,2019-07-03,1252.9
1424,France,2019-07-04,1254.1
1425,France,2019-07-05,1237.4
1426,France,2019-07-06,1237.4
1427,France,2019-07-07,1237.4
1428,France,2019-07-08,1248.4
1429,France,2019-07-09,1241.7
1430,France,2019-07-10,1251.7
1431,France,2019-07-11,1256.3
1432,France,2019-07-12,1250.9
1433,France,2019-07-13,1250.9
1434,France,2019-07-14,1250.9
1435,France,2019-07-15,1254.1
1436,France,2019-07-16,1256.2
1437,France,2019-07-17,1256.4
1438,France,2019-07-18,1263.5
1439,France,2019-07-19,1282.9
1440,France,2019-07-20,1282.9
1441,France,2019-07-21,1282.9
1442,France,2019-07-22,1272.2
1443,France,2019-07-23,1278.5
1444,France,2019-07-24,1280.6
1445,France,2019-07-25,1269.1
1446,France,2019-07-26,1276.6
1447,France,2019-07-27,1276.6
1448,France,2019-07-28,1276.6
1449,France,2019-07-29,1274.8
1450,France,2019-07-30,1280.0
1451,France,2019-07-31,1282.2
1452,France,2019-08-01,1272.1
1453,France,2019-08-02,1298.6
1454,France,2019-08-03,1298.6
1455,France,2019-08-04,1298.6
1456,France,2019-08-05,1310.0
1457,France,2019-08-06,1309.8
1458,France,2019-08-07,1342.8
1459,France,2019-08-08,1335.4
1460,France,2019-08-09,1337.1
1461,France,2019-08-10,1337.1
1462,France,2019-08-11,1337.1
1463,France,2019-08-12,1341.2
1464,France,2019-08-13,1339.3
1465,France,2019-08-14,1357.2
1466,France,2019-08-15,1364.4
1467,France,2019-08-16,1364.5
1468,France,2019-08-17,1364.5
1469,France,2019-08-18,1364.5
1470,France,2019-08-19,1348.8
1471,France,2019-08-20,1356.8
1472,France,2019-08-21,1355.1
1473,France,2019-08-22,1355.6
1474,France,2019-08-23,1353.7
1475,France,2019-08-24,1353.7
1476,France,2019-08-25,1353.7
1477,France,2019-08-26,1353.1
1478,France,2019-08-27,1380.9
1479,France,2019-08-28,1387.9
1480,France,2019-08-29,1391.8
1481,France,2019-08-30,1387.9
1482,France,2019-08-31,1387.9
1483,France,2019-09-01,1387.9
1484,France,2019-09-02,1391.3
1485,France,2019-09-03,1402.8
1486,France,2019-09-04,1401.8
1487,France,2019-09-05,1384.6
1488,France,2019-09-06,1379.2
1489,France,2019-09-07,1379.2
1490,France,2019-09-08,1379.2
1491,France,2019-09-09,1364.9
1492,France,2019-09-10,1357.0
1493,France,2019-09-11,1355.5
1494,France,2019-09-12,1373.7
1495,France,2019-09-13,1356.1
1496,France,2019-09-14,1356.1
1497,France,2019-09-15,1356.1
1498,France,2019-09-16,1361.4
1499,France,2019-09-17,1359.4
1500,France,2019-09-18,1359.5
1501,France,2019-09-19,1357.3
1502,France,2019-09-20,1363.9
1503,France,2019-09-21,1363.9
1504,France,2019-09-22,1363.9
1505,France,2019-09-23,1384.3
1506,France,2019-09-24,1382.8
1507,France,2019-09-25,1395.1
1508,France,2019-09-26,1376.8
1509,France,2019-09-27,1361.0
1510,France,2019-09-28,1361.0
1511,France,2019-09-29,1361.0
1512,France,2019-09-30,1362.4
1513,France,2019-10-01,1349.6
1514,France,2019-10-02,1363.7
1515,France,2019-10-03,1381.1
1516,France,2019-10-04,1365.4
1517,France,2019-10-05,1365.4
1518,France,2019-10-06,1365.4
1519,France,2019-10-07,1365.4
1520,France,2019-10-08,1374.4
1521,France,2019-10-09,1372.7
1522,France,2019-10-10,1357.2
1523,France,2019-10-11,1340.3
1524,France,2019-10-12,1340.3
1525,France,2019-10-13,1340.3
1526,France,2019-10-14,1352.0
1527,France,2019-10-15,1348.0
1528,France,2019-10-16,1343.9
1529,France,2019-10-17,1342.8
1530,France,2019-10-18,1337.6
1531,France,2019-10-19,1337.6
1532,France,2019-10-20,1337.6
1533,France,2019-10-21,1338.2
1534,France,2019-10-22,1334.4
1535,France,2019-10-23,1344.4
1536,France,2019-10-24,1347.7
1537,France,2019-10-25,1364.6
1538,France,2019-10-26,1364.6
1539,France,2019-10-27,1364.6
1540,France,2019-10-28,1345.4
1541,France,2019-10-29,1337.6
1542,France,2019-10-30,1341.5
