Country,Date,total_cases,total_deaths,Gold Price per tr oz,Silver Price per tr oz,Exchange to USD,BIT_price,ETH_price,Stock_Price,Stock Index,ad_Gold_Price,ad_Silver_Price
India,2019-11-18,0.0,0.0,105439.6,1223.39,71.9,8205.8063659942,178.4221816961,11884.5,NSE,1466.4756606397775,17.015159944367177
United Kingdom,2019-11-18,0.0,0.0,1132.0,13.1581,1.2965,8205.8063659942,178.4221816961,7307.7,FTSE 100,873.1199382954107,10.148939452371769
Brazil,2019-11-19,0.0,0.0,6209.71,71.92,4.2032,8118.4885358003,175.59369351580003,105618.0,BOVESPA,1477.3767605633805,17.110772744575563
United States,2019-11-19,0.0,0.0,1468.5,17.146,1.0,8118.4885358003,175.59369351580003,8570.660156,NASDAQ,1468.5,17.146
Germany,2019-11-19,0.0,0.0,1325.4,15.48,1.1075,8118.4885358003,175.59369351580003,13221.120117,DAX,1196.7494356659145,13.97742663656885
France,2019-11-19,0.0,0.0,1325.4,15.48,1.1075,8118.4885358003,175.59369351580003,5909.049805,CAC 40,1196.7494356659145,13.97742663656885
Canada,2019-11-19,0.0,0.0,1942.5,22.76,1.3233,8118.4885358003,175.59369351580003,17011.400391,S&P/TSX,1467.9211063250964,17.19942567822867
Italy,2019-11-19,0.0,0.0,1325.4,15.48,1.1075,8118.4885358003,175.59369351580003,23329.0,FTSE MIB,1196.7494356659145,13.97742663656885
Japan,2019-11-19,0.0,0.0,159319.5,1857.72,108.59,8118.4885358003,175.59369351580003,23292.650391,Nikkei,1467.1654848512753,17.10765263836449
China,2019-11-19,0.0,0.0,10314.0,120.49,7.0263,8118.4885358003,175.59369351580003,2933.98999,SSE,1467.9134110413731,17.14842804890198
India,2019-11-19,0.0,0.0,105308.1,1229.24,71.86,8118.4885358003,175.59369351580003,11940.099609,NSE,1465.4620094628444,17.1060395212914
United Kingdom,2019-11-19,0.0,0.0,1135.7,13.2717,1.2926,8118.4885358003,175.59369351580003,7323.8,FTSE 100,878.6167414513385,10.267445458765279
Brazil,2019-11-20,0.0,0.0,6186.59,71.94,4.1955,8074.8431736099,174.7796503518,105618.0,BOVESPA,1474.5775235371232,17.14694315337862
United States,2019-11-20,0.0,0.0,1471.7,17.14,1.0,8074.8431736099,174.7796503518,8526.730469,NASDAQ,1471.7,17.14
Germany,2019-11-20,0.0,0.0,1329.9,15.5,1.1063,8074.8431736099,174.7796503518,13158.139648,DAX,1202.1151586368978,14.010666184579227
France,2019-11-20,0.0,0.0,1329.9,15.5,1.1063,8074.8431736099,174.7796503518,5894.029785,CAC 40,1202.1151586368978,14.010666184579227
Canada,2019-11-20,0.0,0.0,1956.8,22.83,1.3317,8074.8431736099,174.7796503518,17005.800781,S&P/TSX,1469.4000150183974,17.143500788465868
Italy,2019-11-20,0.0,0.0,1329.9,15.5,1.1063,8074.8431736099,174.7796503518,23352.0,FTSE MIB,1202.1151586368978,14.010666184579227
Japan,2019-11-20,0.0,0.0,159885.5,1858.65,108.67,8074.8431736099,174.7796503518,23148.570313,Nikkei,1471.2938253427808,17.103616453483024
China,2019-11-20,0.0,0.0,10356.2,120.61,7.0344,8074.8431736099,174.7796503518,2911.050049,SSE,1472.2222222222224,17.145740930285456
India,2019-11-20,0.0,0.0,105684.6,1228.3,71.74,8074.8431736099,174.7796503518,11999.099609,NSE,1473.161416225258,17.121550041817674
United Kingdom,2019-11-20,0.0,0.0,1139.8,13.2776,1.2918,8074.8431736099,174.7796503518,7262.49,FTSE 100,882.334726737885,10.278371264901686
Brazil,2019-11-21,0.0,0.0,6170.38,71.72,4.2213,7612.7405735023995,160.5179612026,107497.0,BOVESPA,1461.7250610001659,16.990026769004807
United States,2019-11-21,0.0,0.0,1467.1,17.107,1.0,7612.7405735023995,160.5179612026,8506.209961,NASDAQ,1467.1,17.107
Germany,2019-11-21,0.0,0.0,1324.5,15.47,1.1067,7612.7405735023995,160.5179612026,13137.700195,DAX,1196.8013011656276,13.978494623655914
France,2019-11-21,0.0,0.0,1324.5,15.47,1.1067,7612.7405735023995,160.5179612026,5881.209961,CAC 40,1196.8013011656276,13.978494623655914
Canada,2019-11-21,0.0,0.0,1948.0,22.72,1.3277,7612.7405735023995,160.5179612026,16999.199219,S&P/TSX,1467.1989154176395,17.11229946524064
Italy,2019-11-21,0.0,0.0,1324.5,15.47,1.1067,7612.7405735023995,160.5179612026,23280.0,FTSE MIB,1196.8013011656276,13.978494623655914
Japan,2019-11-21,0.0,0.0,159204.2,1854.41,108.53,7612.7405735023995,160.5179612026,23038.580078,Nikkei,1466.9142172671152,17.086611996682944
China,2019-11-21,0.0,0.0,10324.5,120.21,7.0285,7612.7405735023995,160.5179612026,2903.639893,SSE,1468.9478551611296,17.103222593725544
India,2019-11-21,0.0,0.0,105292.0,1224.83,71.75,7612.7405735023995,160.5179612026,11968.400391,NSE,1467.4843205574914,17.07080139372822
United Kingdom,2019-11-21,0.0,0.0,1135.2,13.2448,1.2915,7612.7405735023995,160.5179612026,7238.55,FTSE 100,878.9779326364692,10.25536198219125
Brazil,2019-11-22,0.0,0.0,6147.15,71.36,4.1859,7262.1105349483,149.5245321915,108692.0,BOVESPA,1468.537232136458,17.047707780883442
United States,2019-11-22,0.0,0.0,1464.5,17.014,1.0,7262.1105349483,149.5245321915,8519.879883,NASDAQ,1464.5,17.014
Germany,2019-11-22,0.0,0.0,1327.3,15.43,1.1029,7262.1105349483,149.5245321915,13163.879883,DAX,1203.4635959742498,13.990388974521716
France,2019-11-22,0.0,0.0,1327.3,15.43,1.1029,7262.1105349483,149.5245321915,5893.129883,CAC 40,1203.4635959742498,13.990388974521716
Canada,2019-11-22,0.0,0.0,1946.0,22.63,1.3293,7262.1105349483,149.5245321915,16954.800781,S&P/TSX,1463.928383359663,17.023997592717972
Italy,2019-11-22,0.0,0.0,1327.3,15.43,1.1029,7262.1105349483,149.5245321915,23260.0,FTSE MIB,1203.4635959742498,13.990388974521716
Japan,2019-11-22,0.0,0.0,159119.8,1844.13,108.67,7262.1105349483,149.5245321915,23112.880859,Nikkei,1464.247722462501,16.97000092021717
China,2019-11-22,0.0,0.0,10303.3,119.67,7.0389,7262.1105349483,149.5245321915,2885.290039,SSE,1463.7656452002443,17.00123598857776
India,2019-11-22,0.0,0.0,105034.0,1218.63,71.76,7262.1105349483,149.5245321915,11914.400391,NSE,1463.6845039018951,16.982023411371237
United Kingdom,2019-11-22,0.0,0.0,1141.4,13.2596,1.2829,7262.1105349483,149.5245321915,7326.81,FTSE 100,889.7030166030089,10.33564580247876
Brazil,2019-11-23,0.0,0.0,6136.65,71.36,4.1859,7303.405758524201,152.1362450315,108692.0,BOVESPA,1466.0288110083852,17.047707780883442
United States,2019-11-23,0.0,0.0,1464.5,17.014,1.0,7303.405758524201,152.1362450315,8519.879883,NASDAQ,1464.5,17.014
Germany,2019-11-23,0.0,0.0,1327.3,15.43,1.1029,7303.405758524201,152.1362450315,13163.879883,DAX,1203.4635959742498,13.990388974521716
France,2019-11-23,0.0,0.0,1327.3,15.43,1.1029,7303.405758524201,152.1362450315,5893.129883,CAC 40,1203.4635959742498,13.990388974521716
Canada,2019-11-23,0.0,0.0,1946.0,22.63,1.3293,7303.405758524201,152.1362450315,16954.800781,S&P/TSX,1463.928383359663,17.023997592717972
Italy,2019-11-23,0.0,0.0,1327.3,15.43,1.1029,7303.405758524201,152.1362450315,23260.0,FTSE MIB,1203.4635959742498,13.990388974521716
Japan,2019-11-23,0.0,0.0,159119.8,1844.13,108.67,7303.405758524201,152.1362450315,23112.880859,Nikkei,1464.247722462501,16.97000092021717
China,2019-11-23,0.0,0.0,10303.3,119.67,7.0389,7303.405758524201,152.1362450315,2885.290039,SSE,1463.7656452002443,17.00123598857776
India,2019-11-23,0.0,0.0,105034.0,1218.63,71.76,7303.405758524201,152.1362450315,11914.400391,NSE,1463.6845039018951,16.982023411371237
United Kingdom,2019-11-23,0.0,0.0,1141.4,13.2596,1.2829,7303.405758524201,152.1362450315,7326.81,FTSE 100,889.7030166030089,10.33564580247876
Brazil,2019-11-24,0.0,0.0,6136.65,71.36,4.1859,7041.7329364242005,144.3152880154,108692.0,BOVESPA,1466.0288110083852,17.047707780883442
United States,2019-11-24,0.0,0.0,1464.5,17.014,1.0,7041.7329364242005,144.3152880154,8519.879883,NASDAQ,1464.5,17.014
Germany,2019-11-24,0.0,0.0,1327.3,15.43,1.1029,7041.7329364242005,144.3152880154,13163.879883,DAX,1203.4635959742498,13.990388974521716
France,2019-11-24,0.0,0.0,1327.3,15.43,1.1029,7041.7329364242005,144.3152880154,5893.129883,CAC 40,1203.4635959742498,13.990388974521716
Canada,2019-11-24,0.0,0.0,1946.0,22.63,1.3293,7041.7329364242005,144.3152880154,16954.800781,S&P/TSX,1463.928383359663,17.023997592717972
Italy,2019-11-24,0.0,0.0,1327.3,15.43,1.1029,7041.7329364242005,144.3152880154,23260.0,FTSE MIB,1203.4635959742498,13.990388974521716
Japan,2019-11-24,0.0,0.0,159119.8,1844.13,108.67,7041.7329364242005,144.3152880154,23112.880859,Nikkei,1464.247722462501,16.97000092021717
China,2019-11-24,0.0,0.0,10303.3,119.67,7.0389,7041.7329364242005,144.3152880154,2885.290039,SSE,1463.7656452002443,17.00123598857776
India,2019-11-24,0.0,0.0,105034.0,1218.63,71.76,7041.7329364242005,144.3152880154,11914.400391,NSE,1463.6845039018951,16.982023411371237
United Kingdom,2019-11-24,0.0,0.0,1141.4,13.2596,1.2829,7041.7329364242005,144.3152880154,7326.81,FTSE 100,889.7030166030089,10.33564580247876
Brazil,2019-11-25,0.0,0.0,6120.75,71.41,4.2153,7211.8618087461,146.98181217229998,108424.0,BOVESPA,1452.0318838516832,16.940668517068772
United States,2019-11-25,0.0,0.0,1458.4,16.91,1.0,7211.8618087461,146.98181217229998,8632.490234,NASDAQ,1458.4,16.91
Germany,2019-11-25,0.0,0.0,1324.4,15.34,1.1009,7211.8618087461,146.98181217229998,13246.450195,DAX,1203.0157144154784,13.934053955854301
France,2019-11-25,0.0,0.0,1324.4,15.34,1.1009,7211.8618087461,146.98181217229998,5924.8598630000015,CAC 40,1203.0157144154784,13.934053955854301
Canada,2019-11-25,0.0,0.0,1941.6,22.47,1.3312,7211.8618087461,146.98181217229998,17032.900391,S&P/TSX,1458.5336538461538,16.87950721153846
Italy,2019-11-25,0.0,0.0,1324.4,15.34,1.1009,7211.8618087461,146.98181217229998,23455.0,FTSE MIB,1203.0157144154784,13.934053955854301
Japan,2019-11-25,0.0,0.0,158878.1,1837.2,108.95,7211.8618087461,146.98181217229998,23292.810547,Nikkei,1458.2661771454796,16.86278109224415
China,2019-11-25,0.0,0.0,10255.9,118.85,7.0349,7211.8618087461,146.98181217229998,2906.169922,SSE,1457.8600975138238,16.89434107094628
India,2019-11-25,0.0,0.0,104607.4,1208.74,71.69,7211.8618087461,146.98181217229998,12073.75,NSE,1459.1630631887292,16.860650020923423
United Kingdom,2019-11-25,0.0,0.0,1129.9,13.0955,1.2885,7211.8618087461,146.98181217229998,7396.29,FTSE 100,876.9111369809857,10.16336825766395
Brazil,2019-11-26,0.0,0.0,6153.81,72.3,4.2594,7141.0694486946995,148.006881793,107059.0,BOVESPA,1444.759825327511,16.974221721369204
United States,2019-11-26,0.0,0.0,1454.7,17.078,1.0,7141.0694486946995,148.006881793,8647.929688,NASDAQ,1454.7,17.078
Germany,2019-11-26,0.0,0.0,1320.7,15.5,1.1012,7141.0694486946995,148.006881793,13236.419922,DAX,1199.3280058118416,14.075553941155103
France,2019-11-26,0.0,0.0,1320.7,15.5,1.1012,7141.0694486946995,148.006881793,5929.620117,CAC 40,1199.3280058118416,14.075553941155103
Canada,2019-11-26,0.0,0.0,1933.2,22.68,1.3285,7141.0694486946995,148.006881793,17035.900391,S&P/TSX,1455.175009409108,17.07188558524652
Italy,2019-11-26,0.0,0.0,1320.7,15.5,1.1012,7141.0694486946995,148.006881793,23547.0,FTSE MIB,1199.3280058118416,14.075553941155103
Japan,2019-11-26,0.0,0.0,158680.5,1859.36,109.11,7141.0694486946995,148.006881793,23373.320313,Nikkei,1454.3167445697004,17.041151131885254
China,2019-11-26,0.0,0.0,10235.4,120.1,7.0319,7141.0694486946995,148.006881793,2907.060059,SSE,1455.5667742715339,17.0793100015643
India,2019-11-26,0.0,0.0,103993.9,1217.93,71.51,7141.0694486946995,148.006881793,12037.700195,NSE,1454.2567473080687,17.03160397147252
United Kingdom,2019-11-26,0.0,0.0,1132.9,13.2792,1.285,7141.0694486946995,148.006881793,7403.14,FTSE 100,881.6342412451363,10.334007782101168
Brazil,2019-11-27,0.0,0.0,6176.22,72.27,4.2569,7523.480672600501,152.9572770475,107708.0,BOVESPA,1450.872700791656,16.977142991378702
United States,2019-11-27,0.0,0.0,1454.4,16.952,1.0,7523.480672600501,152.9572770475,8705.179688,NASDAQ,1454.4,16.952
Germany,2019-11-27,0.0,0.0,1322.2,15.42,1.1002,7523.480672600501,152.9572770475,13287.070313,DAX,1201.7814942737684,14.015633521177966
France,2019-11-27,0.0,0.0,1322.2,15.42,1.1002,7523.480672600501,152.9572770475,5926.839844,CAC 40,1201.7814942737684,14.015633521177966
Canada,2019-11-27,0.0,0.0,1932.0,22.53,1.3284,7523.480672600501,152.9572770475,17100.599609,S&P/TSX,1454.3812104787714,16.96025293586269
Italy,2019-11-27,0.0,0.0,1322.2,15.42,1.1002,7523.480672600501,152.9572770475,23485.0,FTSE MIB,1201.7814942737684,14.015633521177966
Japan,2019-11-27,0.0,0.0,159076.8,1853.55,109.38,7523.480672600501,152.9572770475,23437.769531,Nikkei,1454.3499725726824,16.945968184311575
China,2019-11-27,0.0,0.0,10219.0,119.15,7.028,7523.480672600501,152.9572770475,2903.189941,SSE,1454.0409789413775,16.953614114968698
India,2019-11-27,0.0,0.0,103776.1,1205.36,71.26,7523.480672600501,152.9572770475,12100.700195,NSE,1456.3022733651417,16.914959303957335
United Kingdom,2019-11-27,0.0,0.0,1129.4,13.1249,1.2881,7523.480672600501,152.9572770475,7429.78,FTSE 100,876.7952798695754,10.189348653054887
Brazil,2019-11-28,0.0,0.0,6213.02,71.7,4.2569,7390.207469227,150.4119794112,108290.0,BOVESPA,1459.5174892527427,16.843242735323827
United States,2019-11-28,0.0,0.0,1454.7,16.92,1.0,7390.207469227,150.4119794112,8705.179688,NASDAQ,1454.7,16.92
Germany,2019-11-28,0.0,0.0,1321.6,15.37,1.1002,7390.207469227,150.4119794112,13245.580078,DAX,1201.2361388838392,13.970187238683874
France,2019-11-28,0.0,0.0,1321.6,15.37,1.1002,7390.207469227,150.4119794112,5912.720215,CAC 40,1201.2361388838392,13.970187238683874
Canada,2019-11-28,0.0,0.0,1933.0,22.47,1.3284,7390.207469227,150.4119794112,17114.5,S&P/TSX,1455.1339957844023,16.91508581752484
Italy,2019-11-28,0.0,0.0,1321.6,15.37,1.1002,7390.207469227,150.4119794112,23342.0,FTSE MIB,1201.2361388838392,13.970187238683874
Japan,2019-11-28,0.0,0.0,159342.3,1853.12,109.38,7390.207469227,150.4119794112,23409.140625,Nikkei,1456.7772901810204,16.94203693545438
China,2019-11-28,0.0,0.0,10229.8,119.23,7.028,7390.207469227,150.4119794112,2889.693115,SSE,1455.5776892430279,16.964997154240184
India,2019-11-28,0.0,0.0,104174.7,1210.43,71.26,7390.207469227,150.4119794112,12151.150391,NSE,1461.8958742632612,16.986107213022734
United Kingdom,2019-11-28,0.0,0.0,1127.4,13.1035,1.2881,7390.207469227,150.4119794112,7416.43,FTSE 100,875.2426053877805,10.172735036099683
Brazil,2019-11-29,0.0,0.0,6110.01,71.89,4.2272,7729.265938935,153.673809539,108233.0,BOVESPA,1445.4035768357305,17.006529144587436
United States,2019-11-29,0.0,0.0,1460.2,17.03,1.0,7729.265938935,153.673809539,8665.469727,NASDAQ,1460.2,17.03
Germany,2019-11-29,0.0,0.0,1324.3,15.46,1.1019,7729.265938935,153.673809539,13236.379883,DAX,1201.833197204828,14.030311280515473
France,2019-11-29,0.0,0.0,1324.3,15.46,1.1019,7729.265938935,153.673809539,5905.169922,CAC 40,1201.833197204828,14.030311280515473
Canada,2019-11-29,0.0,0.0,1939.4,22.61,1.3291,7729.265938935,153.673809539,17040.199219,S&P/TSX,1459.1829057256791,17.01151154916861
Italy,2019-11-29,0.0,0.0,1324.3,15.46,1.1019,7729.265938935,153.673809539,23259.0,FTSE MIB,1201.833197204828,14.030311280515473
Japan,2019-11-29,0.0,0.0,159901.0,1859.39,109.47,7729.265938935,153.673809539,23293.910156,Nikkei,1460.6832922261808,16.985384123504158
China,2019-11-29,0.0,0.0,10259.7,119.64,7.0308,7729.265938935,153.673809539,2871.97998,SSE,1459.2507253797578,17.016555726233147
India,2019-11-29,0.0,0.0,104747.5,1218.46,71.75,7729.265938935,153.673809539,12056.049805,NSE,1459.8954703832753,16.982020905923346
United Kingdom,2019-11-29,0.0,0.0,1128.8,13.1669,1.2939,7729.265938935,153.673809539,7346.53,FTSE 100,872.4012674858952,10.176134168019166
Brazil,2019-11-30,0.0,0.0,6213.04,71.89,4.2272,7542.2356086361,151.6554239752,108233.0,BOVESPA,1469.776684330053,17.006529144587436
United States,2019-11-30,0.0,0.0,1460.2,17.03,1.0,7542.2356086361,151.6554239752,8665.469727,NASDAQ,1460.2,17.03
Germany,2019-11-30,0.0,0.0,1324.3,15.46,1.1019,7542.2356086361,151.6554239752,13236.379883,DAX,1201.833197204828,14.030311280515473
France,2019-11-30,0.0,0.0,1324.3,15.46,1.1019,7542.2356086361,151.6554239752,5905.169922,CAC 40,1201.833197204828,14.030311280515473
Canada,2019-11-30,0.0,0.0,1939.4,22.61,1.3291,7542.2356086361,151.6554239752,17040.199219,S&P/TSX,1459.1829057256791,17.01151154916861
Italy,2019-11-30,0.0,0.0,1324.3,15.46,1.1019,7542.2356086361,151.6554239752,23259.0,FTSE MIB,1201.833197204828,14.030311280515473
Japan,2019-11-30,0.0,0.0,159901.0,1859.39,109.47,7542.2356086361,151.6554239752,23293.910156,Nikkei,1460.6832922261808,16.985384123504158
China,2019-11-30,0.0,0.0,10259.7,119.64,7.0308,7542.2356086361,151.6554239752,2871.97998,SSE,1459.2507253797578,17.016555726233147
India,2019-11-30,0.0,0.0,104747.5,1218.46,71.75,7542.2356086361,151.6554239752,12056.049805,NSE,1459.8954703832753,16.982020905923346
United Kingdom,2019-11-30,0.0,0.0,1128.8,13.1669,1.2939,7542.2356086361,151.6554239752,7346.53,FTSE 100,872.4012674858952,10.176134168019166
Brazil,2019-12-01,0.0,0.0,6213.04,71.89,4.2272,7381.9630078152,151.55290380969998,108233.0,BOVESPA,1469.776684330053,17.006529144587436
United States,2019-12-01,0.0,0.0,1460.2,17.03,1.0,7381.9630078152,151.55290380969998,8665.469727,NASDAQ,1460.2,17.03
Germany,2019-12-01,0.0,0.0,1324.3,15.46,1.1019,7381.9630078152,151.55290380969998,13236.379883,DAX,1201.833197204828,14.030311280515473
France,2019-12-01,0.0,0.0,1324.3,15.46,1.1019,7381.9630078152,151.55290380969998,5905.169922,CAC 40,1201.833197204828,14.030311280515473
Canada,2019-12-01,0.0,0.0,1939.4,22.61,1.3291,7381.9630078152,151.55290380969998,17040.199219,S&P/TSX,1459.1829057256791,17.01151154916861
Italy,2019-12-01,0.0,0.0,1324.3,15.46,1.1019,7381.9630078152,151.55290380969998,23259.0,FTSE MIB,1201.833197204828,14.030311280515473
Japan,2019-12-01,0.0,0.0,159901.0,1859.39,109.47,7381.9630078152,151.55290380969998,23293.910156,Nikkei,1460.6832922261808,16.985384123504158
China,2019-12-01,0.0,0.0,10259.7,119.64,7.0308,7381.9630078152,151.55290380969998,2871.97998,SSE,1459.2507253797578,17.016555726233147
India,2019-12-01,0.0,0.0,104747.5,1218.46,71.75,7381.9630078152,151.55290380969998,12056.049805,NSE,1459.8954703832753,16.982020905923346
United Kingdom,2019-12-01,0.0,0.0,1128.8,13.1669,1.2939,7381.9630078152,151.55290380969998,7346.53,FTSE 100,872.4012674858952,10.176134168019166
Brazil,2019-12-02,0.0,0.0,6184.52,71.41,4.22,7333.4329304881,149.4546546609,109061.0,BOVESPA,1465.526066350711,16.9218009478673
United States,2019-12-02,0.0,0.0,1461.2,16.91,1.0,7333.4329304881,149.4546546609,8567.990234,NASDAQ,1461.2,16.91
Germany,2019-12-02,0.0,0.0,1319.6,15.26,1.1075,7333.4329304881,149.4546546609,12964.679688,DAX,1191.512415349887,13.778781038374719
France,2019-12-02,0.0,0.0,1319.6,15.26,1.1075,7333.4329304881,149.4546546609,5786.740234000001,CAC 40,1191.512415349887,13.778781038374719
Canada,2019-12-02,0.0,0.0,1944.0,22.5,1.3298,7333.4329304881,149.4546546609,16981.5,S&P/TSX,1461.873966009926,16.91983756955933
Italy,2019-12-02,0.0,0.0,1319.6,15.26,1.1075,7333.4329304881,149.4546546609,22729.0,FTSE MIB,1191.512415349887,13.778781038374719
Japan,2019-12-02,0.0,0.0,159433.4,1839.38,109.09,7333.4329304881,149.4546546609,23529.5,Nikkei,1461.485012375103,16.86112384269869
China,2019-12-02,0.0,0.0,10293.4,119.01,7.037999999999999,7333.4329304881,149.4546546609,2875.810059,SSE,1462.5461778914464,16.90963341858483
India,2019-12-02,0.0,0.0,104709.6,1208.6,71.65,7333.4329304881,149.4546546609,12048.200195,NSE,1461.404047452896,16.868108862526167
United Kingdom,2019-12-02,0.0,0.0,1130.8,13.0705,1.2936,7333.4329304881,149.4546546609,7285.94,FTSE 100,874.1496598639454,10.103973407544835
Brazil,2019-12-03,0.0,0.0,6171.13,72.23,4.1928,7315.3677645579,147.8113219421,108956.0,BOVESPA,1471.839820644915,17.22715130700248
United States,2019-12-03,0.0,0.0,1477.3,17.171,1.0,7315.3677645579,147.8113219421,8520.639648,NASDAQ,1477.3,17.171
Germany,2019-12-03,0.0,0.0,1332.9,15.5,1.1089,7315.3677645579,147.8113219421,12989.290039,DAX,1202.0019839480567,13.977815853548561
France,2019-12-03,0.0,0.0,1332.9,15.5,1.1089,7315.3677645579,147.8113219421,5727.220215,CAC 40,1202.0019839480567,13.977815853548561
Canada,2019-12-03,0.0,0.0,1964.1,22.84,1.3298,7315.3677645579,147.8113219421,16892.199219,S&P/TSX,1476.9890209053992,17.175515115054893
Italy,2019-12-03,0.0,0.0,1332.9,15.5,1.1089,7315.3677645579,147.8113219421,22737.0,FTSE MIB,1202.0019839480567,13.977815853548561
Japan,2019-12-03,0.0,0.0,160353.5,1862.12,108.53,7315.3677645579,147.8113219421,23379.810547,Nikkei,1477.5039159679352,17.15765226204736
China,2019-12-03,0.0,0.0,10409.6,121.24,7.0609,7315.3677645579,147.8113219421,2884.699951,SSE,1474.2596552847372,17.170615643898085
India,2019-12-03,0.0,0.0,105881.8,1230.33,71.7,7315.3677645579,147.8113219421,11994.200195,NSE,1476.7336122733611,17.159414225941422
United Kingdom,2019-12-03,0.0,0.0,1137.0,13.2177,1.3002,7315.3677645579,147.8113219421,7158.76,FTSE 100,874.4808491001385,10.165897554222427
Brazil,2019-12-04,0.0,0.0,6224.48,70.9,4.1886,7213.7337617194,145.60333855870002,110301.0,BOVESPA,1486.0526190135126,16.926896815164973
United States,2019-12-04,0.0,0.0,1475.1,16.85,1.0,7213.7337617194,145.60333855870002,8566.669922,NASDAQ,1475.1,16.85
